index,id,tweets,likes,time
246,1528694355061624835,@BrendanNyhan I honestly can't see how people like you can be political science professors at an Ivy League school like @dartmouth. You go on twitter and misconstrue notable commentary by a political of El Salvador and make an accusation. Dude I know how to study. Check yourself.,0,2022-05-23 11:08:30
247,1528667452434960386,"We compiled the most-anticipated online courses starting in June 2022. These include:

• Machine Learning — by @feamster @UChicago
• University Interview Prep — by @UniOfYork
• EdTech Intro — by @EDHEC_BSchool
• Mindfulness &amp; Wellbeing — by @dartmouth

https://t.co/K4bxRNZ7nT",4,2022-05-23 09:21:36
248,1528573197360041985,Dartmouth College Indian Class Of 1917 Early Dudley Type Senior Cane Complete https://t.co/fYdRo1pY0b eBay https://t.co/XOhd7NKOts,0,2022-05-23 03:07:04
249,1528557867275816960,"@ndnsports JJ graduates from Dartmouth with an Advanced degree in Engineering from Dartmouth College's Thayer School of Engineering 

He leaves Dartmouth with

2 Ivy Leauge Championship Rings
2 Ivy League degrees
2021 All Ivy League Tight End Honors 

Hard work pays off!! https://t.co/HAw3IOL2dE",1,2022-05-23 02:06:09
250,1528552128071053316,"https://t.co/dVc55cDwKc
Assistant Women’s Basketball Coach – Dartmouth College
https://t.co/mrxVqgVFde https://t.co/Tv0Nt6RU1e",5,2022-05-23 01:43:21
251,1528550226868506628,"@theobro4sammich The Alabama Southern Baptists closed Judson College, Marion, Alabama. A Dartmouth College graduate was our first President in 1838, and later in the 1860s, the first President of Vassar.",2,2022-05-23 01:35:47
252,1528541515756224512,@RBReich And they should go to Dartmouth College and Yale Law school like all the other working class limousine liberals https://t.co/V20j29boy4,0,2022-05-23 01:01:10
253,1528538825076637696,"We work hard to deliver that desired Grade A+.
Use a professional writing service in:
#Statistics
#MsAccess
#Biology
#Finance
#Computertechnology
#Researchprojects
#python
#DartmouthCollege
#الاهلي
#فوزالاتحاد
KINDLY DM https://t.co/dTkMH0eRbC",0,2022-05-23 00:50:29
254,1528526291355459584,"Shout out and congrats to J.J. Jones (Navajo), a transfer from Dartmouth College of the Ivy League, who committed to continue his football career at New Mexico State University. Jones was an All-Ivy League Tight End selection this past year at Dartmouth.
#NativeAthlete #Navajo https://t.co/XbaYobJbtN",59,2022-05-23 00:00:41
255,1528504924937625600,"Alice Little, a Dartmouth College undergrad, defended her thesis on Friday with a recommendation for high honors.  She's been studying polymicrobial biofilm communities with relevance to CF. Congrats Alice!
@DartCF https://t.co/ouWnpuvhFF",66,2022-05-22 22:35:47
256,1528484663899070465,"'A safe space for MAGA snowflakes': This far-right commentator’s Big Lie documentary is so bad even Fox News is ignoring it https://t.co/6rFdJYQpg2 

D'Souza is a constant embarrassment to himself, to #DartmouthCollege and to his #India heritage.",0,2022-05-22 21:15:16
257,1528469608579096578,"@div4gravity @JustisLadi @AmandaLarreni One of the Koch brothers died, I think. I will always be grateful for them. They gave me a scholarship to attend a seminar at Dartmouth College, in 1991.",3,2022-05-22 20:15:26
258,1528469244232482817,"camp scientifique international où des adolescents de 12 à 16 ans travaillent à résoudre des problèmes actuels globaux.
En même temps, elle prend un poste d’enseignante en sciences de l’environnement au Dartmouth College. En tant que membre actif de nombreuses organisations",0,2022-05-22 20:14:00
259,1528464699255398400,"@HillaryClinton @DNC @TheDemocrats @CNN @MSNBC @NPR @Yale @Harvard @dartmouth @Princeton @Yale @Harvard_Law Hillary Clinton, set up in the fall of 2016, to share information with a reporter about an uncorroborated alleged server backchannel between Donald Trump &amp; a top Russian https://t.co/Ig6kMFQDh2",2,2022-05-22 19:55:56
260,1528433764849811458,@WhiteHouse @PressSec @POTUS @DrBiden @TheDemocrats @Yale @dartmouth @Harvard @Harvard_Law @penn @BrownUniversity @CNN @MSNBC https://t.co/aY6l6zwpLp @TheDemocrats @Yale @dartmouth @Harvard @Harvard_Law https://t.co/p82UFWD56U,0,2022-05-22 17:53:01
261,1528425513223606274,Good to see you @dartmouth ! https://t.co/5gso2AauoW,0,2022-05-22 17:20:13
262,1528422834300760065,"Getting to know the Ara Pacis!  @dartmouth students spent the afternoon studying this Augustan altar and its complex imagery

1/
@museiincomune #romanarchaeology #museum #greekromanart #roman https://t.co/rkNRmzrs46",11,2022-05-22 17:09:35
263,1528368375096913923,@realTuckFrumper D'Souza moved to the United States as an exchange student and graduated from Dartmouth College. He became a naturalized citizen in 1991.,1,2022-05-22 13:33:10
